Region,Country_code,Name,Sector,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Eastern_Africa,BDI,Burundi,Solvent and other product use: other,CO2,5.56249507,5.636630377,5.683761706,5.737995089,5.799242416,5.879932454,5.977767699,6.1194045,6.275853078,6.433159566,6.586622724,6.739327963,6.906838633,7.091850093,7.296912793,7.505813282,7.749495868,7.982917685,8.216974498,8.444708582,8.625887711,8.837499909,8.997294511,9.183188135,9.310914087,9.410849855,9.513178871,9.607343786,9.726217291,9.915456925,10.09000373,10.31713553,10.59819493,10.93243954,11.28030605,11.70812051,12.1376794,12.52827257,12.9263895,13.32386834,13.71544316,14.1138966,14.56818943,14.90888928,15.36348191,15.8224322,16.33592022,16.92027802,17.45662988,18.02403667,18.504784,19.09723639,19.65985722,20.22470426
OECD_Europe,BEL,Belgium,Public electricity and heat production,CO2,27065.55792,29300.91535,32580.6707,35621.36112,39067.35199,28909.48749,31859.08399,30569.77842,32558.81772,34651.07177,34831.5524,33118.98266,30998.00569,26747.95812,25632.82268,21944.88496,19559.42271,20628.89872,22370.83932,23864.74786,25896.39318,26020.17808,25287.95491,25794.6614,27805.58522,28103.31569,27302.33079,25937.12459,27889.17038,25226.87448,26073.99261,24035.18769,24117.88879,25160.09073,25226.85436,25812.96244,25363.70014,25097.19928,23660.68799,22113.48228,23130.56548,20301.70304,19406.0809,17634.60963,16425.74886,17279.09144,16023.00084,15888.26978,16120.74797,16604.55967,15679.9654,14689.09507,14838.24497,13564.07441
OECD_Europe,BEL,Belgium,Other Energy Industries,CO2,3144.850513,2880.276584,3395.896611,3133.179627,3269.757927,4149.404648,6795.665955,7975.728633,7135.47854,7354.309697,7562.798599,6676.34392,5372.678279,5461.092041,5682.01582,5075.501459,5858.590813,5992.715984,6057.864809,5765.673035,5765.498962,6141.612961,6053.337922,5455.873824,5664.669616,5039.369756,5575.115156,5393.606004,5090.58751,4680.1084,5187.506244,5224.316043,5350.150488,5421.019609,5141.21941,4718.31694,4783.379614,4907.666109,4941.144751,4777.979743,6870.186672,6209.746238,5860.421761,5644.631434,5929.441604,5944.595573,5967.142335,6203.861998,6348.110382,6730.983394,5564.315043,5770.333737,5225.375029,5197.364757
OECD_Europe,BEL,Belgium,Manufacturing Industries and Construction,CO2,47601.4238,40915.56973,43052.43678,44574.61438,42922.01473,34549.81847,39303.76695,37029.73575,37554.63879,35731.53223,33566.0078,29548.60781,28950.02516,25786.06994,28436.49957,28124.58676,27139.07609,26088.65956,26970.43597,28493.12944,28099.26019,28979.06233,26726.61069,24641.14378,26587.87975,24806.79935,24940.05778,26069.55078,27076.95979,27837.89476,29113.37321,30700.05525,24608.38574,25035.13175,22113.73167,20697.27099,19931.52247,18455.42458,18602.99,16666.28602,19190.41652,17707.34971,17416.21175,18877.57358,18923.6887,18602.24692,19225.27352,18457.36724,18959.17983,18023.62452,17084.44205,18188.09463,15958.1898,14843.39573
OECD_Europe,BEL,Belgium,Domestic aviation,CO2,,,,,387.4199591,285.9560077,310.5520149,261.3544563,357.6476116,300.2641403,217.9621612,221.0365468,105.7477729,344.9782393,139.1101968,33.696014,98.32476065,9.22901565,30.755874,12.30895265,8.31427925,8.00625125,7.39020925,6.77445425,6.15841225,11.0797737,10.7697058,10.76795705,11.6914419,13.5366557,12.61609005,12.9235329,12.9255728,16.92111635,12.61142225,10.15015945,10.765038,11.68735225,13.53315835,12.9182798,14.4560579,15.0715146,14.1480369,14.4548873,13.2257155,12.91652405,9.84184715,10.4567257,11.37903995,10.4567257,9.22638345,8.91836245,9.04157155,9.970293942
OECD_Europe,BEL,Belgium,Road transportation no resuspension,CO2,9987.140917,10439.52481,11395.52291,11825.91567,10958.18356,12116.96242,12784.49773,13572.94443,14039.65652,15051.704,14753.20181,14289.50641,14503.72762,14618.18424,14922.8757,15371.00012,16920.6071,17645.56884,19254.91174,19841.35432,19353.6222,19541.2743,20272.48484,20782.54128,21265.20583,21336.42172,21752.7156,22024.88392,22703.24887,23017.85056,23388.57631,24266.00857,24307.039,24859.45083,25920.56801,25216.35611,25847.99582,26657.73557,26744.84803,26036.78771,25141.79148,24779.0783,24023.0424,23550.25937,23868.56408,25509.20834,25216.05475,24620.3469,24709.32604,24415.246,20254.88153,22383.92544,22572.73006,21438.31868
OECD_Europe,BEL,Belgium,Rail transportation,CO2,564.3382435,513.6664692,506.4929981,514.1275902,518.1405589,460.1754179,463.0217377,448.0947645,458.6324914,483.8855566,469.1448168,438.0992692,406.6671724,371.9647703,368.7872598,346.7113866,286.7348095,252.0116088,227.2794755,217.8096586,226.3326183,222.5445671,222.5445671,203.2887854,202.0260992,190.9780782,178.0357129,167.6187275,170.775432,161.9366432,167.6187275,147.7315991,134.4737234,129.7388075,126.5821031,131.3170115,158.1485919,168.5655847,156.2545663,117.4277891,104.1699134,100.6973799,115.2179418,88.38636144,68.49954423,69.69513322,71.90498788,78.84943981,78.53392942,78.84943981,68.73085069,75.99113164,78.73101179,74.75459742
OECD_Europe,BEL,Belgium,Inland navigation,CO2,861.76818,877.5514207,744.9717304,609.2353207,697.6219934,568.1986963,716.561946,694.4652815,520.8489593,445.0891341,413.522334,495.595583,625.0185689,656.5853689,590.2953607,669.2118978,606.0786089,552.4154481,435.6189985,321.9792607,617.3248654,618.4055573,700.807891,738.2147434,836.3277484,920.2835226,959.7666988,1040.051593,1081.445155,997.2697996,912.2790401,871.270268,785.1143914,876.4036449,777.3800097,723.3030872,468.2698509,488.0183433,483.7288898,409.4827622,485.8656154,465.788148,451.332713,460.8673551,439.5322765,427.221258,414.2789001,421.2637112,413.7180855,389.4242668,375.8565899,390.061634,395.8614347,374.8316766
OECD_Europe,BEL,Belgium,Other transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,0.30494079,131.0740913,106.2884325,112.498882,102.814799,104.2891407,117.0044126,122.5130455,111.0516304,105.4523399,104.2132766,56.64861048,73.58318088,79.12636455,69.29526747,68.72094339,65.71464603,54.88459152,64.29104682,56.26308322,52.99017131
OECD_Europe,BEL,Belgium,Residential and other sectors,CO2,35179.80154,32482.36694,35794.9496,36832.6594,33135.44353,34547.91478,32453.80795,32812.79283,36034.56792,38223.80548,33675.54873,30232.18169,27693.02159,25908.91478,26071.37153,29382.11152,30766.47606,30139.27357,27660.03161,25836.94575,26499.80417,29533.20559,29953.35439,29403.54578,29354.263,30905.12984,35720.30799,32828.80805,32213.62238,30465.7078,29148.33935,30124.9752,28540.91668,31070.02988,31063.75444,30610.18726,28293.26225,24929.66221,28974.87514,27007.43154,29389.36538,24182.82866,25390.62545,27699.63326,22059.52695,24895.78052,24755.90027,24595.55968,24323.31276,23841.01851,23457.83184,24785.79646,20865.43796,19714.44336
OECD_Europe,BEL,Belgium,Other Energy Industries,CO2,,,,,,,,94.69978518,107.326314,91.54307331,59.97657705,63.13328892,47.3500482,44.19333633,41.03662446,44.19333633,41.03662446,31.56648885,28.4100882,25.25337633,22.09666446,15.78324813,15.78324813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD_Europe,BEL,Belgium,Fugitive emissions from solid fuels,CO2,4162.862722,1257.311779,2141.824816,1729.572689,2469.222362,1640.620847,3025.592239,1799.354226,1127.758507,2257.742557,2162.19496,1331.350891,1296.622652,1155.417228,1386.653798,1135.009738,1024.227087,1181.548645,1113.724776,936.740468,1281.175542,922.8511244,192.7350511,294.6194329,366.9245744,410.4685522,474.1019389,3.439868808,404.762884,40.57751174,3.221986493,1.79266528,1.422619429,1.060797222,1.488405554,0.896331854,54.89498297,293.9299051,0,219.4554359,283.7333354,231.35921,265.8476362,242.5450433,83.34721165,78.31008227,91.02759102,61.54072758,66.87225031,83.66804384,94.30714909,104.7557432,110.9687657,97.8621028
OECD_Europe,BEL,Belgium,Fugitive emissions from gaseous fuels,CO2,5.0349378,,,0.31973772,0.31973772,0.31973772,0.31973772,0.3597066,0.59932008,0.31973772,0.47960436,0.31973772,0.19983552,0.27976884,0.2398044,0.31973772,0.07993332,,,,,,,,,,,,,,,,,,54.25645302,56.19022002,56.20031802,56.24071563,53.90812812,54.22122222,59.56308666,61.53725127,58.78540041,58.48263993,57.02850549,58.29567546,65.11704837,63.57694068,61.51704966,60.29004168,57.20019954,54.59491554,59.00269888,58.08785052
OECD_Europe,BEL,Belgium,Fugitive emissions from liquid fuels,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7691222,114.5402366,119.3627462,104.1058936,129.8695096,133.0707111,161.4067026,164.7196061,185.9531867,145.6158595,143.6689309,159.3391662,176.4300067,164.065041,178.37669
OECD_Europe,BEL,Belgium,Fugitive emissions from oil and gas,CO2,0.025615055,0.025972046,0.030485353,0.031860194,0.026325619,0.027741028,0.024972134,0.031495909,0.029286172,0.030090247,0.030983103,0.026668179,0.021946869,0.020344912,0.020137271,0.019780213,0.02493311,0.025207749,0.024544268,0.026080806,0.025775759,0.028856485,0.029573818,0.027366284,0.027781877,0.025687287,0.029884154,0.030703984,0.032401876,0.030258947,0.029150058,0.028631355,0.029957595,0.031409689,0.030433437,0.027410403,0.028084955,0.027787363,0.026194415,0.025843297,0.027288191,0.023009073,0.025754017,0.023229658,0.026222445,0.027129378,0.026750782,0.027168658,0.025036464,0.026472157,0.020385338,0.02129476,0.020826484,0.021287011
OECD_Europe,BEL,Belgium,Cement production,CO2,3324.62,3388.77,3438.65,3379.2,3548.25,3240.48,3495,3577.36,3464.06,3480.4,3343.56,2956.98,2761.84,2471.04,2438.17,2337.88,2401.92,2349.97,2631.6,2708.16,2751.89148,2800.98,2985.67672,2980.64,3074.96176,3148.68216,2915.63272,3060.32376,3071.31136,3015.55956,3166.088016,2880.19732,2903.03468,2739.70736,2687.9138,2888.77732,2994.557592,2981.24736,2931.62844,2668.83136,2464.985203,2631.334462,2532.121602,2441.04796,2511.94944,2285.90218,2318.18236,2203.616334,2108.259259,2258.249872,2467.080469,2582.647304,2569.613035,2569.613035
OECD_Europe,BEL,Belgium,Lime production,CO2,2168.4,2048.625,2306.85,2565.075,2656.2,2619.525,1884.675,1866.3,1852.725,5788.725,2276.55,2055.45,1526.775,1327.425,1627.5,678.375,1322.7,1422,1422,1475.775,1995.75,1866.75,1791.825,1766.26425,1843.8585,1840.5,1692.8025,1754.9625,1826.00925,1870.25925,1980.36975,1500,1500,1500,1800,1725,1800,1800,1725,1800,1800,1131.97425,1070.61375,1053.192,1110.75,1101,1050,993,998.25,1170.75,1125,1275,1275,892.5
OECD_Europe,BEL,Belgium,Limestone and dolomite use,CO2,0.492387234,0.492387234,0.492387234,0.492387234,0.492387234,0.492387234,0.492387234,0.492387234,0.492387234,0.492387234,0.492428538,0.492345937,0.492511168,0.492222087,0.492759222,0.491686122,0.493837016,0.489431433,0.497984442,0.480183281,0.514437,0.514437,0.514437,10.90458122,10.90458122,10.90458122,10.90458122,10.90458122,10.90458122,23.23957409,23.23957409,23.23957409,23.23957409,23.23957409,24.0642411,146.3825767,129.0792076,740.0375076,26.77501344,27.78952018,28.36013191,29.72265016,28.29105305,28.63579487,23.13986754,28.10803596,23.4846292,20.25977618,24.93292189,24.21018022,24.46862802,24.40670057,24.40670057,24.40670057
OECD_Europe,BEL,Belgium,Soda ash production and use,CO2,207.5275811,207.5275811,211.1472482,259.4094764,270.2684777,271.4750334,234.0718066,293.796314,284.1438683,289.573369,289.573369,180.9833556,217.7833046,154.4391301,272.0783113,296.8127032,319.7372616,297.4159811,251.5668643,253.3766979,249.375,252.7,249.375,199.5,199.5,451.7447821,434.2670397,424.1996045,348.1782843,313.6780665,295.3914501,139.6830867,136.1673349,127.1753373,154.0731797,122.152811,158.3379459,160.5393433,152.7939094,113.2733382,125.622297,144.1445325,104.0693047,117.5783976,93.82650838,98.95372797,77.46832556,77.46832556,77.46832556,77.46832556,67.2437292,67.0735426,67.0735426,67.0735426
OECD_Europe,BEL,Belgium,Production of other minerals,CO2,239.1511913,241.2706143,243.2528993,245.1403321,246.993713,248.8582137,250.7572533,252.6807705,254.5990316,256.4649504,258.2474234,259.9404985,261.5685927,263.1649522,264.7769682,266.4436487,268.1666628,269.9460635,271.8180126,273.8257517,278.9577487,234.4698273,259.3502251,254.7530852,275.1875997,291.5123042,287.499394,283.9314951,288.0305831,249.7046558,262.7815687,270.7207432,286.821362,295.9531392,305.3522135,316.5656925,321.2040689,315.5035702,304.0502276,245.3506986,272.2113338,279.7143902,241.6262551,223.1935712,222.5019999,218.1539956,223.30938,223.1222706,220.53948,195.8693729,162.6189373,162.2073664,162.2073664,162.2073664
OECD_Europe,BEL,Belgium,Production of chemicals,CO2,1587.407347,1583.188613,1654.875091,1666.726369,1826.996462,1506.817073,1285.27478,1379.627874,1265.065939,1234.604051,1500.764604,1616.916736,1421.614207,1308.453036,1304.842475,1147.193109,967.7055256,855.0555637,1069.692318,913.8553774,867.5338965,872.7061853,1398.730079,1652.530874,3068.256669,3313.757524,3640.414072,3978.161307,3809.42136,3795.881977,3852.104397,4479.224448,4519.795983,4834.058661,5088.899708,4487.167092,4241.842954,4485.557707,4142.571033,3948.771591,4419.782869,4926.564151,4882.091698,5085.152587,4707.084049,4514.991469,4449.394101,4414.564749,4256.088458,4625.145104,4637.533706,4430.799013,3914.170593,3786.026896
OECD_Europe,BEL,Belgium,Production of metals,CO2,2714.940794,2557.77998,2840.5593,2730.81662,2554.71274,2145.337118,2033.711998,1685.139709,1720.733346,2322.041942,1947.943805,1941.53498,1501.283862,1390.526095,1624.279699,1521.367923,1358.966644,1322.332932,1489.688767,1415.296923,1412.952545,1257.194752,1056.693975,1075.643272,1120.692913,1175.661231,1023.484974,1014.261383,1026.85856,957.88388,1034.779256,929.3642476,977.4149923,983.6808405,1073.666503,975.6416427,1086.003677,969.0497429,957.0542074,552.0365191,600.3344,788.4200425,689.9815547,642.3367097,670.8073808,663.0206131,673.036449,714.7065521,720.2100135,709.5230735,538.905542,610.9376719,1024.058045,854.3149377
OECD_Europe,BEL,Belgium,Non-energy use of lubricants/waxes (CO2),CO2,109.8090103,116.6004221,114.7776147,137.592025,137.592025,118.4820044,122.1863941,124.6266309,122.7449853,134.4755838,122.6862088,122.0100647,121.4807691,117.8352809,124.6266309,127.0962235,125.2440588,127.6842338,133.2407868,140.5614353,172.1076779,141.2081574,143.67775,131.3298456,125.7732294,130.0656309,149.2050103,135.5339897,123.8328103,139.2383192,118.1880632,84.05454855,67.26721029,60.03476031,49.62721617,55.94823234,71.29496472,63.8862441,63.26875443,61.44594708,60.88741764,60.00540294,57.65342499,50.15638824,50.68562205,52.2732,59.82901323,62.95130058,59.28217617,57.53291733,44.51446797,47.84256855,50.03049029,47.44632824
OECD_Europe,BEL,Belgium,Solvent and other product use: paint,CO2,66.708587,63.8762146,61.0438444,58.211472,55.3790996,52.5467272,54.2818584,56.0169874,57.7521186,59.4872476,61.2223788,59.082573,56.9430422,54.803276,52.6636946,50.5239768,51.2388118,51.9536204,52.6683806,53.3832266,55.4092,49.17,48.8015,48.6057,42.3445,42.3621,37.6387,34.7149,33.3762,29.7671,29.4041,30.3996,27.8828,25.7499,23.3222,24.4794,22.9152,23.2309,21.5182,20.8197,20.1212,19.4227,18.7242,13.9696634,13.9696634,13.9696634,12.73935608,11.61740184,10.59425804,9.919176969,10.11161099,10.94946577,9.298114668,8.789955605
OECD_Europe,BEL,Belgium,Solvent and other product use: degrease,CO2,24.792471,23.94608006,23.09811189,22.24860445,21.39757691,20.54505216,20.95350837,21.3608019,21.766645,22.17065823,22.57267752,21.90187604,21.22963655,20.55653275,19.88357042,19.21133092,19.3286961,19.4467603,19.56607106,19.68730484,19.8106564,18.36617401,15.8729142,14.93928576,13.6983098,13.87751228,12.54396003,12.76669843,12.68322767,15.31337478,14.1176682,13.04581692,13.24460187,10.99970061,11.02944913,9.358337931,9.449250664,8.18641753,8.191162698,7.877101432,7.806886069,7.73409344,7.658828118,7.678821829,7.698727335,7.718926865,7.726248338,7.733728273,7.740754682,7.781698651,7.881234237,8.116566892,7.648420096,7.429777089
OECD_Europe,BEL,Belgium,Solvent and other product use: chemicals,CO2,16.27214322,16.44329757,17.68008087,18.19755593,16.67900154,15.74755975,20.92644093,20.38027029,22.52710568,23.18689584,21.97889166,21.21421411,21.4067954,23.0920171,23.23090581,22.9546113,24.56155157,25.98167225,26.05248579,26.56323346,26.53784729,20.6266918,26.29300929,26.64604894,124.3785177,151.6371692,155.4876865,73.51736417,74.9298814,44.26176441,73.69332269,80.98758894,70.10716759,75.6260076,74.43117031,208.8972578,187.3309196,184.5340299,207.0568852,177.4067086,142.8567096,147.7008731,139.652645,123.9572521,125.6584538,140.7203985,138.4849499,172.0133932,163.6650708,154.8098992,176.5593866,193.2267559,165.8767437,156.8112747
OECD_Europe,BEL,Belgium,Solvent and other product use: other,CO2,52.19514327,50.72637364,49.10308802,47.58025686,46.26213312,44.70028046,45.60601359,46.52702374,47.46813078,48.50319647,49.6728555,48.49908802,47.15066757,46.01991023,44.96378431,43.76918603,44.14211438,44.73582967,45.20953349,45.49998237,46.0339736,43.41159941,53.01222042,48.87873947,47.50636563,46.37405473,46.74973516,61.66805129,65.29843898,65.81857401,35.81081229,32.62478593,31.96694105,39.93978233,49.69957425,44.68971706,32.69663195,54.22337859,56.50852935,57.61876899,79.88131526,73.63104606,56.07180339,67.29073472,79.8747708,99.86594152,100.3995849,100.9624527,99.94616503,100.5247292,102.1777026,106.4701164,97.36344482,93.01193313
OECD_Europe,BEL,Belgium,Other direct soil emissions,CO2,41.74761817,41.74761817,41.74761817,41.74761817,37.87142787,42.53333254,38.70952333,33.05238082,30.17142835,31.27142838,32.52857124,30.79999978,29.38571409,27.49999981,26.87142838,26.87142758,24.98571318,25.14285601,22.52380924,17.80952324,18.33333305,26.19047562,19.90476134,19.90476134,19.90476134,32.47618991,32.47618991,32.47618991,30.38095182,27.76190391,43.4761902,47.66666639,53.95238068,58.66666668,53.95238068,53.95238068,53.95238068,66.52380926,47.66666639,60.23809497,45.0476162,45.0476162,45.0476162,46.61904448,46.61904448,40.3333302,40.3333302,40.3333302,40.3333302,40.3333302,40.3333302,36.45714001,36.14285435,29.61199726
OECD_Europe,BEL,Belgium,Waste incineration,CO2,129.8630497,130.6963044,131.5116659,132.308827,133.0848011,133.8412306,134.6561099,135.4556128,136.232845,136.9785267,137.6859251,138.2487948,138.7807364,139.2963206,139.81961,140.3667754,140.9109545,141.4800971,142.0922666,142.7705743,143.5215582,143.9837909,144.5335495,145.1396924,54.8363794,42.7743806,56.44590703,64.86755278,40.42339599,46.22284556,32.33894383,38.21115362,23.88405955,26.62580253,15.48677459,2.466141796,1.930944748,1.930944748,1.324516437,4.096760143,1.957897117,1.524734038,1.430400745,16.13869374,1.5459109,1.701849608,3.159202723,1.669121731,3.74830451,2.835774291,1.590189792,2.562400258,2.443039766,2.329239266
Western_Africa,BEN,Benin,Public electricity and heat production,CO2,,,,22.36273971,6.41704518,6.41704518,6.41704518,12.73717935,12.73717935,12.73717935,15.94569453,12.63993552,22.36273971,57.55923696,37.82288814,28.58563005,28.58563005,25.37710746,22.26549588,22.26549588,25.47401847,25.47401847,28.58563005,31.79415264,34.71160164,31.69690881,34.80852039,47.44878099,54.15655953,47.93400201,51.04528077,63.68521629,70.10226147,60.76775955,60.57360471,76.71345408,108.6048215,147.2039962,157.1209553,93.04742928,86.63039151,86.63008029,41.61386784,91.54083597,236.9757253,220.1324828,188.3792249,203.2602879,167.0220651,272.6784707,505.312454,522.8768417,514.2727506,498.3834826
Western_Africa,BEN,Benin,Manufacturing Industries and Construction,CO2,12.44578068,12.44578068,15.55739226,9.33450192,9.33450192,21.7802826,24.89189418,21.7802826,15.55739226,18.6689961,28.00317294,31.11478452,34.22638836,34.22638836,15.55739226,28.00317294,28.00317294,21.7802826,24.89189418,31.11478452,31.11478452,18.6689961,24.89189418,28.00317294,21.7802826,28.00317294,148.7627457,177.0569771,137.0932152,159.553191,156.3446758,152.7475184,152.8447623,140.3989816,146.8160194,137.0024877,134.1819419,134.1819419,121.7358284,149.7390091,146.4335755,165.1029044,158.8796813,252.3982926,462.5410032,395.2289243,398.7420212,329.3276271,119.0731168,499.1648178,524.8512867,526.0395363,510.2645655,487.4306986
